movie1,movie2,movie3,movie4,movie5,movie6,label
293,1080,1101,64614,16,680,1
1080,1101,64614,16,680,390,1
1101,64614,16,680,390,4624,0
64614,16,680,390,1241,1255,0
16,680,390,1241,6023,70,1
680,390,1241,6023,70,54995,0
390,1241,6023,70,1617,3052,0
1241,6023,70,1617,370,5989,0
6023,70,1617,370,1084,1673,1
70,1617,370,1084,1673,1233,1
1617,370,1084,1673,1233,3418,1
370,1084,1673,1233,3418,1215,0
1084,1673,1233,3418,7254,55247,1
1673,1233,3418,7254,55247,7134,1
1233,3418,7254,55247,7134,7371,1
3418,7254,55247,7134,7371,1247,1
7254,55247,7134,7371,1247,3168,1
55247,7134,7371,1247,3168,224,0
7134,7371,1247,3168,54503,69134,1
7371,1247,3168,54503,69134,4878,1
1247,3168,54503,69134,4878,68157,0
3168,54503,69134,4878,5810,37731,1
54503,69134,4878,5810,37731,2105,1
69134,4878,5810,37731,2105,111,1
4878,5810,37731,2105,111,77266,0
5810,37731,2105,111,3949,1209,0
37731,2105,111,3949,8950,1729,0
2105,111,3949,8950,34405,59814,1
111,3949,8950,34405,59814,1199,1
3949,8950,34405,59814,1199,1295,1
8950,34405,59814,1199,1295,25,1
34405,59814,1199,1295,25,4239,1
59814,1199,1295,25,4239,541,1
1199,1295,25,4239,541,7123,0
1295,25,4239,541,1214,8370,0
25,4239,541,1214,27592,7013,1
4239,541,1214,27592,7013,6807,1
541,1214,27592,7013,6807,47491,1
1214,27592,7013,6807,47491,2076,1
27592,7013,6807,47491,2076,4011,1
7013,6807,47491,2076,4011,7299,0
6807,47491,2076,4011,26554,27664,0
47491,2076,4011,26554,4144,55253,1
2076,4011,26554,4144,55253,27266,1
261,135,2125,5620,56949,44840,0
135,2125,5620,56949,46972,33669,1
260,1196,2571,1291,58559,7153,1
1196,2571,1291,58559,7153,4993,1
2571,1291,58559,7153,4993,5952,1
1291,58559,7153,4993,5952,6539,1
58559,7153,4993,5952,6539,5445,1
7153,4993,5952,6539,5445,109374,0
4993,5952,6539,5445,112556,54286,0
5952,6539,5445,112556,76093,68954,0
6539,5445,112556,76093,2959,60069,0
5445,112556,76093,2959,2028,59315,1
112556,76093,2959,2028,59315,293,0
8972,5064,99112,56775,91542,73017,1
5064,99112,56775,91542,73017,58559,1
99112,56775,91542,73017,58559,70305,0
56775,91542,73017,58559,40851,82461,1
91542,73017,58559,40851,82461,93363,1
73017,58559,40851,82461,93363,3175,1
58559,40851,82461,93363,3175,44191,1
40851,82461,93363,3175,44191,111759,1
82461,93363,3175,44191,111759,114795,1
93363,3175,44191,111759,114795,48780,1
3175,44191,111759,114795,48780,47610,1
44191,111759,114795,48780,47610,49530,1
111759,114795,48780,47610,49530,115210,1
114795,48780,47610,49530,115210,79132,0
48780,47610,49530,115210,55908,100882,1
47610,49530,115210,55908,100882,122900,1
49530,115210,55908,100882,122900,36529,1
115210,55908,100882,122900,36529,101864,1
55908,100882,122900,36529,101864,33794,1
100882,122900,36529,101864,33794,7153,1
122900,36529,101864,33794,7153,4993,1
36529,101864,33794,7153,4993,5952,1
101864,33794,7153,4993,5952,49272,1
33794,7153,4993,5952,49272,132046,0
7153,4993,5952,49272,103042,1198,1
4993,5952,49272,103042,1198,8798,1
5952,49272,103042,1198,8798,7143,1
49272,103042,1198,8798,7143,41566,1
103042,1198,8798,7143,41566,6863,1
1198,8798,7143,41566,6863,106489,1
8798,7143,41566,6863,106489,111781,1
7143,41566,6863,106489,111781,31696,0
41566,6863,106489,111781,6618,69278,1
6863,106489,111781,6618,69278,3552,1
106489,111781,6618,69278,3552,3996,0
111781,6618,69278,3552,138036,3578,1
6618,69278,3552,138036,3578,7324,1
69278,3552,138036,3578,7324,136540,1
3552,138036,3578,7324,136540,46976,1
138036,3578,7324,136540,46976,1265,1
3578,7324,136540,46976,1265,2791,1
7324,136540,46976,1265,2791,3033,1
136540,46976,1265,2791,3033,2273,1
46976,1265,2791,3033,2273,2371,1
1265,2791,3033,2273,2371,3868,1
2791,3033,2273,2371,3868,48394,1
3033,2273,2371,3868,48394,1278,1
2273,2371,3868,48394,1278,1704,1
2371,3868,48394,1278,1704,71106,1
3868,48394,1278,1704,71106,91529,1
48394,1278,1704,71106,91529,119145,0
1278,1704,71106,91529,134130,10,1
1704,71106,91529,134130,10,2723,0
71106,91529,134130,10,98809,136020,1
91529,134130,10,98809,136020,4344,1
134130,10,98809,136020,4344,54648,1
10,98809,136020,4344,54648,89492,1
98809,136020,4344,54648,89492,8641,1
136020,4344,54648,89492,8641,61132,1
4344,54648,89492,8641,61132,80489,1
54648,89492,8641,61132,80489,741,1
89492,8641,61132,80489,741,520,1
8641,61132,80489,741,520,103341,0
61132,80489,741,520,1291,1517,1
80489,741,520,1291,1517,79592,1
741,520,1291,1517,79592,110669,0
520,1291,1517,79592,63131,344,1
1291,1517,79592,63131,344,79139,0
1517,79592,63131,344,65514,5418,1
79592,63131,344,65514,5418,6595,0
63131,344,65514,5418,62374,59369,1
344,65514,5418,62374,59369,87785,0
65514,5418,62374,59369,6776,84601,1
5418,62374,59369,6776,84601,1272,1
62374,59369,6776,84601,1272,106916,1
59369,6776,84601,1272,106916,44840,0
6776,84601,1272,106916,60756,103596,0
84601,1272,106916,60756,107348,58156,0
1272,106916,60756,107348,5047,54286,1
106916,60756,107348,5047,54286,68237,1
60756,107348,5047,54286,68237,53972,0
107348,5047,54286,68237,1036,165,0
5047,54286,68237,1036,85412,19,0
54286,68237,1036,85412,2571,54259,1
68237,1036,85412,2571,54259,316,0
1036,85412,2571,54259,318,76251,0
85412,2571,54259,318,260,1196,1
2571,54259,318,260,1196,1210,1
54259,318,260,1196,1210,51662,1
318,260,1196,1210,51662,96079,0
260,1196,1210,51662,2416,3671,1
1196,1210,51662,2416,3671,74789,0
1210,51662,2416,3671,4701,8528,1
51662,2416,3671,4701,8528,1722,1
2416,3671,4701,8528,1722,44,0
3671,4701,8528,1722,165101,160563,0
4701,8528,1722,165101,152077,116797,1
8528,1722,165101,152077,116797,166528,1
1722,165101,152077,116797,166528,109487,1
165101,152077,116797,166528,109487,122904,0
260,3526,858,1073,1230,1234,1
3526,858,1073,1230,1234,1278,1
858,1073,1230,1234,1278,3037,1
1073,1230,1234,1278,3037,3504,1
1230,1234,1278,3037,3504,1077,1
1234,1278,3037,3504,1077,1136,1
1278,3037,3504,1077,1136,1244,0
3037,3504,1077,1136,3363,5060,1
3504,1077,1136,3363,5060,1078,1
1077,1136,3363,5060,1078,2109,1
1136,3363,5060,1078,2109,3099,1
3363,5060,1078,2109,3099,3244,1
5060,1078,2109,3099,3244,3421,1
1078,2109,3099,3244,3421,3836,1
2109,3099,3244,3421,3836,1125,0
3099,3244,3421,3836,1380,2361,0
3244,3421,3836,1380,3040,3200,1
3421,3836,1380,3040,3200,3812,1
3836,1380,3040,3200,3812,1194,1
1380,3040,3200,3812,1194,3506,0
3040,3200,3812,1194,3760,2706,1
3200,3812,1194,3760,2706,2858,1
3812,1194,3760,2706,2858,2683,1
1194,3760,2706,2858,2683,2699,1
3760,2706,2858,2683,2699,2694,0
2706,2858,2683,2699,2908,3298,0
2858,2683,2699,2908,223,2369,0
2683,2699,2908,223,3543,1093,0
2699,2908,223,3543,2599,2881,0
2908,223,3543,2599,3175,2318,1
223,3543,2599,3175,2318,785,0
3543,2599,3175,2318,968,2490,0
2599,3175,2318,968,1513,2724,0
3175,2318,968,1513,3384,1276,1
2318,968,1513,3384,1276,1304,1
968,1513,3384,1276,1304,1394,1
1513,3384,1276,1304,1394,910,1
3384,1276,1304,1394,910,3362,1
1276,1304,1394,910,3362,562,1
1304,1394,910,3362,562,934,0
1394,910,3362,562,1259,1307,1
910,3362,562,1259,1307,1256,1
3362,562,1259,1307,1256,1265,1
562,1259,1307,1256,1265,2795,1
1259,1307,1256,1265,2795,235,1
1307,1256,1265,2795,235,1197,1
1256,1265,2795,235,1197,2973,1
1265,2795,235,1197,2973,3671,1
2795,235,1197,2973,3671,39,1
235,1197,2973,3671,39,2064,1
1197,2973,3671,39,2064,2352,1
2973,3671,39,2064,2352,3869,1
3671,39,2064,2352,3869,3868,1
39,2064,2352,3869,3868,3846,1
2064,2352,3869,3868,3846,3835,1
2352,3869,3868,3846,3835,3813,1
3869,3868,3846,3835,3813,3814,1
3868,3846,3835,3813,3814,2713,0
3846,3835,3813,3814,2657,1221,1
3835,3813,3814,2657,1221,318,1
3813,3814,2657,1221,318,593,1
3814,2657,1221,318,593,1193,1
2657,1221,318,593,1193,678,1
1221,318,593,1193,678,296,1
318,593,1193,678,296,608,1
593,1193,678,296,608,912,1
1193,678,296,608,912,1225,1
678,296,608,912,1225,1228,1
296,608,912,1225,1228,3468,1
608,912,1225,1228,3468,111,1
912,1225,1228,3468,111,1242,1
1225,1228,3468,111,1242,1247,1
1228,3468,111,1242,1247,919,1
3468,111,1242,1247,919,1694,1
111,1242,1247,919,1694,2289,1
1242,1247,919,1694,2289,1952,1
1247,919,1694,2289,1952,1219,1
919,1694,2289,1952,1219,1213,1
1694,2289,1952,1219,1213,2492,1
2289,1952,1219,1213,2492,2997,0
527,1060,1206,3161,4225,4077,1
1060,1206,3161,4225,4077,4160,1
1206,3161,4225,4077,4160,4246,0
3161,4225,4077,4160,750,903,1
4225,4077,4160,750,903,3067,1
4077,4160,750,903,3067,4297,1
4160,750,903,3067,4297,4334,1
750,903,3067,4297,4334,549,1
903,3067,4297,4334,549,3910,1
3067,4297,4334,549,3910,3823,1
4297,4334,549,3910,3823,4019,0
4334,549,3910,3823,4280,1635,1
549,3910,3823,4280,1635,3317,0
3910,3823,4280,1635,2176,4276,1
3823,4280,1635,2176,4276,915,1
4280,1635,2176,4276,915,1958,1
1635,2176,4276,915,1958,2184,1
2176,4276,915,1958,2184,2245,0
4276,915,1958,2184,4278,4321,1
915,1958,2184,4278,4321,3948,1
1958,2184,4278,4321,3948,2112,1
2184,4278,4321,3948,2112,4175,1
4278,4321,3948,2112,4175,3893,0
4321,3948,2112,4175,1085,3987,0
3948,2112,4175,1085,427,904,1
2112,4175,1085,427,904,3911,1
4175,1085,427,904,3911,1173,1
1085,427,904,3911,1173,4333,1
427,904,3911,1173,4333,3855,1
904,3911,1173,4333,3855,908,1
3911,1173,4333,3855,908,3224,1
1173,4333,3855,908,3224,912,1
4333,3855,908,3224,912,923,1
3855,908,3224,912,923,2731,1
908,3224,912,923,2731,1084,1
3224,912,923,2731,1084,1207,1
912,923,2731,1084,1207,1251,1
923,2731,1084,1207,1251,3134,1
2731,1084,1207,1251,3134,1237,1
1084,1207,1251,3134,1237,3089,1
1207,1251,3134,1237,3089,3730,1
1251,3134,1237,3089,3730,318,1
3134,1237,3089,3730,318,1247,1
1237,3089,3730,318,1247,154,1
3089,3730,318,1247,154,593,0
3730,318,1247,154,2769,824,1
318,1247,154,2769,824,2351,1
1247,154,2769,824,2351,670,1
154,2769,824,2351,670,1734,1
2769,824,2351,670,1734,2858,0
824,2351,670,1734,6460,3006,1
2351,670,1734,6460,3006,3083,0
670,1734,6460,3006,1228,111,0
1734,6460,3006,1228,389,1859,1
6460,3006,1228,389,1859,3334,1
3006,1228,389,1859,3334,290,1
1228,389,1859,3334,290,1132,1
389,1859,3334,290,1132,58,1
1859,3334,290,1132,58,3468,1
3334,290,1132,58,3468,1131,1
290,1132,58,3468,1131,922,1
1132,58,3468,1131,922,1248,1
58,3468,1131,922,1248,2186,1
3468,1131,922,1248,2186,942,1
1131,922,1248,2186,942,1252,1
922,1248,2186,942,1252,1260,1
1248,2186,942,1252,1260,1267,1
2186,942,1252,1260,1267,913,1
942,1252,1260,1267,913,164,0
1252,1260,1267,913,2987,4037,1
1260,1267,913,2987,4037,707,0
1267,913,2987,4037,916,955,1
913,2987,4037,916,955,1188,1
2987,4037,916,955,1188,2300,1
4037,916,955,1188,2300,3504,1
916,955,1188,2300,3504,4002,1
955,1188,2300,3504,4002,1172,1
1188,2300,3504,4002,1172,1292,1
2300,3504,4002,1172,1292,3363,0
3504,4002,1172,1292,1235,1276,1
4002,1172,1292,1235,1276,2997,1
1172,1292,1235,1276,2997,3088,1
1292,1235,1276,2997,3088,2289,1
1235,1276,2997,3088,2289,3361,1
1276,2997,3088,2289,3361,1080,1
2997,3088,2289,3361,1080,3671,1
3088,2289,3361,1080,3671,1963,1
2289,3361,1080,3671,1963,2243,1
3361,1080,3671,1963,2243,3925,1
1080,3671,1963,2243,3925,2150,1
3671,1963,2243,3925,2150,2915,1
1963,2243,3925,2150,2915,1211,1
2243,3925,2150,2915,1211,2302,1
3925,2150,2915,1211,2302,2171,0
2150,2915,1211,2302,3362,3983,1
2915,1211,2302,3362,3983,3538,0
1211,2302,3362,3983,3608,4014,0
2302,3362,3983,3608,4027,1125,1
3362,3983,3608,4027,1125,2064,1
3983,3608,4027,1125,2064,2174,0
3608,4027,1125,2064,2395,1079,1
4027,1125,2064,2395,1079,2318,1
1125,2064,2395,1079,2318,2065,1
2064,2395,1079,2318,2065,348,1
2395,1079,2318,2065,348,351,1
1079,2318,2065,348,351,4062,1
2318,2065,348,351,4062,357,1
2065,348,351,4062,357,52,1
348,351,4062,357,52,1073,1
351,4062,357,52,1073,2352,0
4062,357,52,1073,2144,3253,1
357,52,1073,2144,3253,3928,1
52,1073,2144,3253,3928,3108,0
1073,2144,3253,3928,3552,11,0
2144,3253,3928,3552,1663,2133,1
3253,3928,3552,1663,2133,3255,1
3928,3552,1663,2133,3255,1220,1
3552,1663,2133,3255,1220,2321,1
1663,2133,3255,1220,2321,2843,0
2133,3255,1220,2321,3263,468,1
3255,1220,2321,3263,468,1171,1
1220,2321,3263,468,1171,4214,1
2321,3263,468,1171,4214,1500,0
3263,468,1171,4214,3450,21,0
468,1171,4214,3450,2145,2671,0
1171,4214,3450,2145,597,2770,0
4214,3450,2145,597,3618,3,1
150,296,380,590,318,231,0
296,380,590,318,316,329,0
380,590,318,316,161,434,0
590,318,316,161,185,208,1
318,316,161,185,208,253,0
316,161,185,208,457,593,1
161,185,208,457,593,1,1
185,208,457,593,1,110,1
208,457,593,1,110,288,0
457,593,1,110,21,34,1
593,1,110,21,34,47,1
1,110,21,34,47,225,1
110,21,34,47,225,50,0
21,34,47,225,111,160,0
34,47,225,111,364,454,1
47,225,111,364,454,367,0
225,111,364,454,282,356,1
111,364,454,282,356,553,1
364,454,282,356,553,11,1
454,282,356,553,11,151,1
282,356,553,11,151,252,0
356,553,11,151,480,2,1
553,11,151,480,2,235,0
11,151,480,2,350,589,0
151,480,2,350,31,105,0
480,2,350,31,500,527,1
2,350,31,500,527,62,1
350,31,500,527,62,223,1
31,500,527,62,223,357,0
500,527,62,223,551,237,0
527,62,223,551,246,587,1
62,223,551,246,587,597,0
223,551,246,587,586,353,0
551,246,587,586,230,515,0
246,587,586,230,280,355,0
587,586,230,280,508,257,0
586,230,280,508,471,249,0
230,280,508,471,368,376,1
280,508,471,368,376,648,1
508,471,368,376,648,4,0
471,368,376,648,371,194,0
2858,2890,2712,2759,2770,2883,0
2890,2712,2759,2770,2763,2724,1
2712,2759,2770,2763,2724,2829,1
2759,2770,2763,2724,2829,2828,0
2770,2763,2724,2829,2861,2719,0
2763,2724,2829,2861,1230,1244,1
2724,2829,2861,1230,1244,2918,1
2829,2861,1230,1244,2918,898,1
2861,1230,1244,2918,898,1073,0
1230,1244,2918,898,2915,2289,1
1244,2918,898,2915,2289,1197,1
2918,898,2915,2289,1197,1537,1
898,2915,2289,1197,1537,1784,1
2915,2289,1197,1537,1784,1848,0
2289,1197,1537,1784,2064,2109,0
1197,1537,1784,2064,2150,2396,1
1537,1784,2064,2150,2396,2935,1
1784,2064,2150,2396,2935,910,1
2064,2150,2396,2935,910,1136,1
2150,2396,2935,910,1136,1172,1
2396,2935,910,1136,1172,1234,1
2935,910,1136,1172,1234,1269,1
910,1136,1172,1234,1269,2239,1
1136,1172,1234,1269,2239,2390,0
1172,1234,1269,2239,34,1276,1
1234,1269,2239,34,1276,951,1
1269,2239,34,1276,951,2108,1
2239,34,1276,951,2108,1,0
34,1276,951,2108,936,2542,1
1276,951,2108,936,2542,909,0
951,2108,936,2542,1278,1288,1
2108,936,2542,1278,1288,1914,1
936,2542,1278,1288,1914,2321,0
2542,1278,1288,1914,933,1304,1
1278,1288,1914,933,1304,1307,1
1288,1914,933,1304,1307,1641,1
1914,933,1304,1307,1641,1883,1
933,1304,1307,1641,1883,47,0
1304,1307,1641,1883,904,908,1
1307,1641,1883,904,908,2571,0
1641,1883,904,908,1610,2278,0
1883,904,908,1610,593,1219,1
904,908,1610,593,1219,1953,1
908,1610,593,1219,1953,457,1
1610,593,1219,1953,457,608,1
593,1219,1953,457,608,1617,1
1219,1953,457,608,1617,1214,1
1953,457,608,1617,1214,1252,1
457,608,1617,1214,1252,924,1
608,1617,1214,1252,924,1036,0
1617,1214,1252,924,162,1147,1
1214,1252,924,162,1147,1797,1
1252,924,162,1147,1797,1289,1
924,162,1147,1797,1289,903,1
162,1147,1797,1289,903,913,1
1147,1797,1289,903,913,1284,1
1797,1289,903,913,1284,2076,0
1289,903,913,1284,950,17,1
903,913,1284,950,17,300,1
913,1284,950,17,300,1693,0
1284,950,17,300,930,1199,1
950,17,300,930,1199,2243,0
17,300,930,1199,2398,2528,0
300,930,1199,2398,858,1221,1
930,1199,2398,858,1221,2406,0
318,3948,1221,1213,296,2329,1
3948,1221,1213,296,2329,99114,1
1221,1213,296,2329,99114,2502,1
1213,296,2329,99114,2502,97304,1
296,2329,99114,2502,97304,54286,1
2329,99114,2502,97304,54286,4262,1
99114,2502,97304,54286,4262,858,1
2502,97304,54286,4262,858,527,1
97304,54286,4262,858,527,2959,1
54286,4262,858,527,2959,593,1
4262,858,527,2959,593,1207,1
858,527,2959,593,1207,2858,0
527,2959,593,1207,1704,3147,1
2959,593,1207,1704,3147,1198,0
593,1207,1704,3147,4993,1246,0
1207,1704,3147,4993,68157,3916,1
1704,3147,4993,68157,3916,457,1
3147,4993,68157,3916,457,8665,1
4993,68157,3916,457,8665,71535,1
68157,3916,457,8665,71535,3753,1
3916,457,8665,71535,3753,4239,1
457,8665,71535,3753,4239,6378,1
8665,71535,3753,4239,6378,4299,1
71535,3753,4239,6378,4299,8644,0
3753,4239,6378,4299,51935,3624,1
4239,6378,4299,51935,3624,736,1
6378,4299,51935,3624,736,2028,1
4299,51935,3624,736,2028,16,1
51935,3624,736,2028,16,69122,1
3624,736,2028,16,69122,2353,1
736,2028,16,69122,2353,2706,0
2028,16,69122,2353,3408,51662,1
16,69122,2353,3408,51662,2694,1
69122,2353,3408,51662,2694,2424,0
2353,3408,51662,2694,7293,5574,1
3408,51662,2694,7293,5574,6373,1
51662,2694,7293,5574,6373,2002,1
2694,7293,5574,6373,2002,35836,1
7293,5574,6373,2002,35836,4890,1
5574,6373,2002,35836,4890,64957,1
6373,2002,35836,4890,64957,1792,1
2002,35836,4890,64957,1792,4022,1
35836,4890,64957,1792,4022,128360,0
1476,2922,1210,2572,2706,2826,0
2922,1210,2572,2706,2858,3051,0
1210,2572,2706,2858,2683,2707,0
2572,2706,2858,2683,2997,3285,0
2706,2858,2683,2997,2355,2694,0
2858,2683,2997,2355,223,2433,0
2683,2997,2355,223,3543,2599,1
2997,2355,223,3543,2599,2605,0
2355,223,3543,2599,2718,233,1
223,3543,2599,2718,233,2428,0
3543,2599,2718,233,2712,3238,0
2599,2718,233,2712,2580,2716,1
2718,233,2712,2580,2716,3175,1
233,2712,2580,2716,3175,3578,1
2712,2580,2716,3175,3578,2606,0
2580,2716,3175,3578,2761,913,1
2716,3175,3578,2761,913,3008,1
3175,3578,2761,913,3008,2734,0
3578,2761,913,3008,3053,3623,1
2761,913,3008,3053,3623,968,1
913,3008,3053,3623,968,2502,1
3008,3053,3623,968,2502,2581,0
3053,3623,968,2502,3606,24,0
3623,968,2502,3606,2443,2490,0
968,2502,3606,2443,2686,2692,1
2502,3606,2443,2686,2692,2395,1
3606,2443,2686,2692,2395,2396,1
2443,2686,2692,2395,2396,2485,0
2686,2692,2395,2396,2700,2762,0
2692,2395,2396,2700,3081,2672,0
2395,2396,2700,3081,2987,2600,1
2396,2700,3081,2987,2600,1304,1
2700,3081,2987,2600,1304,2959,1
3081,2987,2600,1304,2959,1639,1
2987,2600,1304,2959,1639,3763,0
2600,1304,2959,1639,1625,2766,0
1304,2959,1639,1625,2883,3052,0
2959,1639,1625,2883,616,3608,0
1639,1625,2883,616,319,2000,0
1625,2883,616,319,3552,1484,1
2883,616,319,3552,1484,261,1
616,319,3552,1484,261,454,0
319,3552,1484,261,2474,3174,0
3552,1484,261,2474,2746,3145,1
1484,261,2474,2746,3145,3591,0
261,2474,2746,3145,2836,345,1
2474,2746,3145,2836,345,2001,0
2746,3145,2836,345,2416,2893,0
3145,2836,345,2416,3033,3638,0
2836,345,2416,3033,3481,3617,1
345,2416,3033,3481,3617,3594,0
2416,3033,3481,3617,700,1148,1
3033,3481,3617,700,1148,1,1
3481,3617,700,1148,1,34,1
3617,700,1148,1,34,745,1
700,1148,1,34,745,2342,0
1148,1,34,745,235,1223,1
1,34,745,235,1223,2289,1
34,745,235,1223,2289,1265,1
745,235,1223,2289,1265,1966,1
235,1223,2289,1265,1966,2542,1
1223,2289,1265,1966,2542,21,1
2289,1265,1966,2542,21,101,1
1265,1966,2542,21,101,348,1
1966,2542,21,101,348,588,1
2542,21,101,348,588,176,1
21,101,348,588,176,440,0
101,348,588,176,497,1243,1
348,588,176,497,1243,1641,1
588,176,497,1243,1641,2321,1
176,497,1243,1641,2321,39,1
497,1243,1641,2321,39,1060,1
1243,1641,2321,39,1060,551,1
1641,2321,39,1060,551,1500,1
2321,39,1060,551,1500,2282,0
39,1060,551,1500,2671,735,1
1060,551,1500,2671,735,1171,0
551,1500,2671,735,1517,1542,1
1500,2671,735,1517,1542,357,1
2671,735,1517,1542,357,367,1
735,1517,1542,357,367,1215,1
1517,1542,357,367,1215,417,1
1542,357,367,1215,417,2302,1
357,367,1215,417,2302,2500,0
367,1215,417,2302,125,205,0
1215,417,2302,125,441,671,1
417,2302,125,441,671,1042,0
2302,125,441,671,1405,1580,1
125,441,671,1405,1580,45,0
441,671,1405,1580,380,1711,1
671,1405,1580,380,1711,1784,1
1405,1580,380,1711,1784,1923,1
1580,380,1711,1784,1923,107,0
380,1711,1784,1923,1777,2155,0
1711,1784,1923,1777,72,352,0
1784,1923,1777,72,799,2124,0
1923,1777,72,799,708,3060,1
1777,72,799,708,3060,372,1
72,799,708,3060,372,852,1
799,708,3060,372,852,119,0
708,3060,372,852,356,537,1
3060,372,852,356,537,543,1
372,852,356,537,543,574,1
852,356,537,543,574,838,0
356,537,543,574,1689,2325,1
537,543,574,1689,2325,3261,1
543,574,1689,2325,3261,144,1
574,1689,2325,3261,144,180,1
1689,2325,3261,144,180,2447,1
2325,3261,144,180,2447,368,1
3261,144,180,2447,368,1441,0
144,180,2447,368,3450,1895,1
180,2447,368,3450,1895,2252,0
2447,368,3450,1895,104,516,0
368,3450,1895,104,1569,2496,0
3450,1895,104,1569,1391,236,0
1895,104,1569,1391,3,719,0
104,1569,1391,3,267,415,0
1569,1391,3,267,2060,88,0
1391,3,267,2060,2335,438,0
3,267,2060,2335,527,912,1
267,2060,2335,527,912,1196,1
2060,2335,527,912,1196,1204,1
2335,527,912,1196,1204,1217,1
527,912,1196,1204,1217,750,1
912,1196,1204,1217,750,1224,1
1196,1204,1217,750,1224,1233,1
1204,1217,750,1224,1233,1250,1
1217,750,1224,1233,1250,1262,1
750,1224,1233,1250,1262,2028,1
1224,1233,1250,1262,2028,1263,1
1233,1250,1262,2028,1263,1272,1
1250,1262,2028,1263,1272,2944,1
1262,2028,1263,1272,2944,1200,1
2028,1263,1272,2944,1200,1208,1
1263,1272,2944,1200,1208,1242,1
1272,2944,1200,1208,1242,969,1
2944,1200,1208,1242,969,1222,1
1200,1208,1242,969,1222,1944,1
1208,1242,969,1222,1944,2890,1
1242,969,1222,1944,2890,110,1
969,1222,1944,2890,110,1090,1
1222,1944,2890,110,1090,1094,0
1944,2890,110,1090,2067,161,0
2890,110,1090,2067,1408,151,1
110,1090,2067,1408,151,1488,0
1090,2067,1408,151,3448,1298,1
2067,1408,151,3448,1298,2427,1
1408,151,3448,1298,2427,266,1
151,3448,1298,2427,266,780,1
3448,1298,2427,266,780,991,1
1298,2427,266,780,991,1676,1
2427,266,780,991,1676,2106,0
266,780,991,1676,157,466,0
780,991,1676,157,2476,3441,1
991,1676,157,2476,3441,2322,0
1676,157,2476,3441,1201,1266,1
157,2476,3441,1201,1266,3671,1
2476,3441,1201,1266,3671,553,1
3441,1201,1266,3671,553,599,1
1201,1266,3671,553,599,2951,1
1266,3671,553,599,2951,3037,1
3671,553,599,2951,3037,3365,1
553,599,2951,3037,3365,3508,1
599,2951,3037,3365,3508,210,0
2951,3037,3365,3508,590,2921,1
3037,3365,3508,590,2921,303,0
3365,3508,590,2921,1378,2478,0
3508,590,2921,1378,899,916,1
590,2921,1378,899,916,1197,1
2921,1378,899,916,1197,1247,1
1378,899,916,1197,1247,215,1
899,916,1197,1247,215,1277,1
916,1197,1247,215,1277,1912,0
